ID;NAME;STATUS;PREFIXES AS URL;PREFIXES AS LRU;HOME PAGE;START PAGES;CRAWLED;CRAWLING STATUS;INDEXING STATUS;INDEGREE;OUTDEGREE;NEIGHBOORS COUNT;TOTAL KNOWN PAGES;CRAWLED PAGES;CREATION TIMESTAMP;CREATION DATE;LAST MODIFICATION TIMESTAMP;LAST MODIFICATION DATE;Press (TAGS);HigherEd (TAGS);National Orgs (TAGS);AfroLatinAmericanWeb (TAGS);Arts&Entertainement (TAGS);Latin American Web (TAGS);AfricanWeb (TAGS);AfricanAmericanWeb (TAGS);Web Commons (TAGS);other (TAGS);createdBy (TECHNICAL INFO);mergedWebEntities (TECHNICAL INFO);recrawlNeeded (TECHNICAL INFO)
145;Ecured.cu;IN;http://ecured.cu http://www.ecured.cu https://ecured.cu https://www.ecured.cu;s:https|h:cu|h:ecured| s:https|h:cu|h:ecured|h:www| s:http|h:cu|h:ecured| s:http|h:cu|h:ecured|h:www|;https://www.ecured.cu/Alberto_Abreu;;FALSE;UNCRAWLED;UNINDEXED;6;0;6;37;0;1,57E+12;2019-10-30T14:04:01.013Z;1,57E+12;2019-11-07T15:07:28.638Z;press;;;;;;;;;;;;
141;Reduc.edu.cu;IN;http://reduc.edu.cu http://www.reduc.edu.cu https://reduc.edu.cu https://www.reduc.edu.cu;s:https|h:edu.cu|h:reduc| s:https|h:edu.cu|h:reduc|h:www| s:http|h:edu.cu|h:reduc| s:http|h:edu.cu|h:reduc|h:www|;http://www.reduc.edu.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:01.013Z;1,57E+12;2019-11-07T14:12:08.693Z;;edu;;;;;;;;;;;
142;Profesiondecubano.blogspot.com;IN;http://profesiondecubano.blogspot.com http://www.profesiondecubano.blogspot.com https://profesiondecubano.blogspot.com https://www.profesiondecubano.blogspot.com;s:https|h:blogspot.com|h:profesiondecubano| s:https|h:blogspot.com|h:profesiondecubano|h:www| s:http|h:blogspot.com|h:profesiondecubano| s:http|h:blogspot.com|h:profesiondecubano|h:www|;http://www.profesiondecubano.blogspot.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:01.013Z;1,57E+12;2019-11-08T14:18:42.295Z;;;;;;personal blogs;;;;;;;
143;Uh.cu;IN;http://uh.cu http://www.uh.cu https://uh.cu https://www.uh.cu;s:https|h:cu|h:uh| s:https|h:cu|h:uh|h:www| s:http|h:cu|h:uh| s:http|h:cu|h:uh|h:www|;http://www.uh.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:01.013Z;1,57E+12;2019-11-07T15:07:28.631Z;press;;Cuban govt;;;;;;;;;;
146;Sfltimes.com;IN;http://sfltimes.com http://www.sfltimes.com https://sfltimes.com https://www.sfltimes.com;s:https|h:com|h:sfltimes| s:https|h:com|h:sfltimes|h:www| s:http|h:com|h:sfltimes| s:http|h:com|h:sfltimes|h:www|;http://www.sfltimes.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:01.866Z;1,57E+12;2019-11-08T17:17:09.324Z;press;;;;;;;;;;;;
147;Womex.com;IN;http://womex.com http://www.womex.com https://womex.com https://www.womex.com;s:https|h:com|h:womex| s:https|h:com|h:womex|h:www| s:http|h:com|h:womex| s:http|h:com|h:womex|h:www|;http://www.womex.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:01.867Z;1,57E+12;2019-11-14T14:43:16.258Z;;;;;music & dance service & prod;;;;;;;;
149;Revues.org;IN;http://revues.org http://www.revues.org https://revues.org https://www.revues.org;s:https|h:org|h:revues| s:https|h:org|h:revues|h:www| s:http|h:org|h:revues| s:http|h:org|h:revues|h:www|;http://www.revues.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:04:02.407Z;1,57E+12;2019-11-13T13:21:57.978Z;;academic resources;;;;;;;;;;;
150;Editionsladecouverte.fr;IN;http://editionsladecouverte.fr http://www.editionsladecouverte.fr https://editionsladecouverte.fr https://www.editionsladecouverte.fr;s:https|h:fr|h:editionsladecouverte| s:https|h:fr|h:editionsladecouverte|h:www| s:http|h:fr|h:editionsladecouverte| s:http|h:fr|h:editionsladecouverte|h:www|;http://www.editionsladecouverte.fr;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:02.407Z;1,57E+12;2019-11-07T14:49:32.334Z;;;;;publishing;;;;;;;;
151;Scienceshumaines.com;IN;http://scienceshumaines.com http://www.scienceshumaines.com https://scienceshumaines.com https://www.scienceshumaines.com;s:https|h:com|h:scienceshumaines| s:https|h:com|h:scienceshumaines|h:www| s:http|h:com|h:scienceshumaines| s:http|h:com|h:scienceshumaines|h:www|;http://www.scienceshumaines.com/plus-jamais-esclaves_fr_36283.html;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:02.407Z;1,57E+12;2019-11-14T14:09:31.743Z;press;;;;;;;;;;;;
161;Cubasi.cu;IN;http://cubasi.cu http://www.cubasi.cu https://cubasi.cu https://www.cubasi.cu;s:https|h:cu|h:cubasi| s:https|h:cu|h:cubasi|h:www| s:http|h:cu|h:cubasi| s:http|h:cu|h:cubasi|h:www|;http://www.cubasi.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;11;0;1,57E+12;2019-10-30T14:04:02.935Z;1,57E+12;2019-11-07T15:07:28.633Z;press;;;;;;;;;;;;
152;Radioreloj.cu;IN;http://radioreloj.cu http://www.radioreloj.cu https://radioreloj.cu https://www.radioreloj.cu;s:https|h:cu|h:radioreloj| s:https|h:cu|h:radioreloj|h:www| s:http|h:cu|h:radioreloj| s:http|h:cu|h:radioreloj|h:www|;http://www.radioreloj.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;4;0;1,57E+12;2019-10-30T14:04:02.935Z;1,57E+12;2019-11-07T14:51:26.541Z;radio;;;;;;;;;;;;
153;Radioenciclopedia.cu;IN;http://radioenciclopedia.cu http://www.radioenciclopedia.cu https://radioenciclopedia.cu https://www.radioenciclopedia.cu;s:https|h:cu|h:radioenciclopedia| s:https|h:cu|h:radioenciclopedia|h:www| s:http|h:cu|h:radioenciclopedia| s:http|h:cu|h:radioenciclopedia|h:www|;http://www.radioenciclopedia.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;4;0;1,57E+12;2019-10-30T14:04:02.935Z;1,57E+12;2019-11-07T14:51:26.539Z;radio;;;;;;;;;;;;
157;Trabajadores.cu;IN;http://trabajadores.cu http://www.trabajadores.cu https://trabajadores.cu https://www.trabajadores.cu;s:https|h:cu|h:trabajadores| s:https|h:cu|h:trabajadores|h:www| s:http|h:cu|h:trabajadores| s:http|h:cu|h:trabajadores|h:www|;http://www.trabajadores.cu;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;12;0;1,57E+12;2019-10-30T14:04:02.935Z;1,57E+12;2019-11-07T15:07:28.627Z;press;;;;;;;;;;;;
158;Cmbfradio.cu;IN;http://cmbfradio.cu http://www.cmbfradio.cu https://cmbfradio.cu https://www.cmbfradio.cu;s:https|h:cu|h:cmbfradio| s:https|h:cu|h:cmbfradio|h:www| s:http|h:cu|h:cmbfradio| s:http|h:cu|h:cmbfradio|h:www|;http://www.cmbfradio.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:02.935Z;1,57E+12;2019-11-07T14:51:26.533Z;radio;;;;;;;;;;;;
159;Ragazine.cc;IN;http://ragazine.cc http://www.ragazine.cc https://ragazine.cc https://www.ragazine.cc;s:https|h:cc|h:ragazine| s:https|h:cc|h:ragazine|h:www| s:http|h:cc|h:ragazine| s:http|h:cc|h:ragazine|h:www|;http://www.ragazine.cc;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:02.935Z;1,57E+12;2019-11-13T21:07:35.920Z;blogs;;;;;;;;;;;;
165;Washingtonpost.com;IN;http://washingtonpost.com http://www.washingtonpost.com https://washingtonpost.com https://www.washingtonpost.com;s:https|h:com|h:washingtonpost| s:https|h:com|h:washingtonpost|h:www| s:http|h:com|h:washingtonpost| s:http|h:com|h:washingtonpost|h:www|;http://www.washingtonpost.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;9;0;1,57E+12;2019-10-30T14:04:03.790Z;1,57E+12;2019-11-08T17:18:11.725Z;press;;;;;;;;;;;;
166;Stcroixsource.com;IN;http://stcroixsource.com http://www.stcroixsource.com https://stcroixsource.com https://www.stcroixsource.com;s:https|h:com|h:stcroixsource| s:https|h:com|h:stcroixsource|h:www| s:http|h:com|h:stcroixsource| s:http|h:com|h:stcroixsource|h:www|;http://www.stcroixsource.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:03.790Z;1,57E+12;2019-11-08T17:17:09.326Z;press;;;;;;;;;;;;
167;Kzoo.edu;IN;http://kzoo.edu http://www.kzoo.edu https://kzoo.edu https://www.kzoo.edu;s:https|h:edu|h:kzoo| s:https|h:edu|h:kzoo|h:www| s:http|h:edu|h:kzoo| s:http|h:edu|h:kzoo|h:www|;http://www.kzoo.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:04:03.790Z;1,57E+12;2019-11-07T14:12:08.441Z;;edu;;;;;;;;;;;
168;Radiocubana.cu;IN;http://radiocubana.cu http://www.radiocubana.cu https://radiocubana.cu https://www.radiocubana.cu;s:https|h:cu|h:radiocubana| s:https|h:cu|h:radiocubana|h:www| s:http|h:cu|h:radiocubana| s:http|h:cu|h:radiocubana|h:www|;http://www.radiocubana.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;4;0;1,57E+12;2019-10-30T14:04:03.790Z;1,57E+12;2019-11-07T14:51:26.537Z;radio;;;;;;;;;;;;
170;Wustl.edu;IN;http://wustl.edu http://www.wustl.edu https://wustl.edu https://www.wustl.edu;s:https|h:edu|h:wustl| s:https|h:edu|h:wustl|h:www| s:http|h:edu|h:wustl| s:http|h:edu|h:wustl|h:www|;http://www.wustl.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:03.791Z;1,57E+12;2019-11-07T14:12:08.705Z;;edu;;;;;;;;;;;
171;Sfbayview.com;IN;http://sfbayview.com http://www.sfbayview.com https://sfbayview.com https://www.sfbayview.com;s:https|h:com|h:sfbayview| s:https|h:com|h:sfbayview|h:www| s:http|h:com|h:sfbayview| s:http|h:com|h:sfbayview|h:www|;http://www.sfbayview.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;10;0;1,57E+12;2019-10-30T14:04:03.791Z;1,57E+12;2019-11-08T17:17:09.323Z;press;;;;;;;;;;;;
172;Indiewire.com;IN;http://indiewire.com http://www.indiewire.com https://indiewire.com https://www.indiewire.com;s:https|h:com|h:indiewire| s:https|h:com|h:indiewire|h:www| s:http|h:com|h:indiewire| s:http|h:com|h:indiewire|h:www|;http://www.indiewire.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:03.791Z;1,57E+12;2019-11-13T13:11:57.004Z;press;;;;;;;;;;;;
173;Cubajournal.co;IN;http://cubajournal.co http://www.cubajournal.co https://cubajournal.co https://www.cubajournal.co;s:https|h:co|h:cubajournal| s:https|h:co|h:cubajournal|h:www| s:http|h:co|h:cubajournal| s:http|h:co|h:cubajournal|h:www|;http://www.cubajournal.co;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:03.791Z;1,57E+12;2019-11-13T13:11:56.958Z;press;;;;;;;;;;;;
174;Cibercuba.com;IN;http://cibercuba.com http://www.cibercuba.com https://cibercuba.com https://www.cibercuba.com;s:https|h:com|h:cibercuba| s:https|h:com|h:cibercuba|h:www| s:http|h:com|h:cibercuba| s:http|h:com|h:cibercuba|h:www|;http://www.cibercuba.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;14;0;1,57E+12;2019-10-30T14:04:03.791Z;1,57E+12;2019-11-13T13:53:48.154Z;blogs;;;;;;;;;;;;
175;Repeatingislands.com;IN;http://repeatingislands.com http://www.repeatingislands.com https://repeatingislands.com https://www.repeatingislands.com;s:https|h:com|h:repeatingislands| s:https|h:com|h:repeatingislands|h:www| s:http|h:com|h:repeatingislands| s:http|h:com|h:repeatingislands|h:www|;http://www.repeatingislands.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;8;0;1,57E+12;2019-10-30T14:04:03.791Z;1,57E+12;2019-11-13T21:08:09.960Z;;academic resources;;;;;;;;;;;
176;Cubainformacion.tv;IN;http://cubainformacion.tv http://www.cubainformacion.tv https://cubainformacion.tv https://www.cubainformacion.tv;s:https|h:tv|h:cubainformacion| s:https|h:tv|h:cubainformacion|h:www| s:http|h:tv|h:cubainformacion| s:http|h:tv|h:cubainformacion|h:www|;http://www.cubainformacion.tv;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;7;0;1,57E+12;2019-10-30T14:04:03.792Z;1,57E+12;2019-11-07T14:36:33.607Z;press;;;;;;;;;;;;
178;Newjerseystage.com;IN;http://newjerseystage.com http://www.newjerseystage.com https://newjerseystage.com https://www.newjerseystage.com;s:https|h:com|h:newjerseystage| s:https|h:com|h:newjerseystage|h:www| s:http|h:com|h:newjerseystage| s:http|h:com|h:newjerseystage|h:www|;http://www.newjerseystage.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:03.792Z;1,57E+12;2019-11-14T13:19:49.680Z;;;;;Cult & Lit blogging;;;;;;;;
179;Thenation.com;IN;http://thenation.com http://www.thenation.com https://thenation.com https://www.thenation.com;s:https|h:com|h:thenation| s:https|h:com|h:thenation|h:www| s:http|h:com|h:thenation| s:http|h:com|h:thenation|h:www|;http://www.thenation.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;4;0;1,57E+12;2019-10-30T14:04:03.792Z;1,57E+12;2019-11-13T13:11:56.976Z;press;;;;;;;;;;;;
180;Blackandbrownnews.com;IN;http://blackandbrownnews.com http://www.blackandbrownnews.com https://blackandbrownnews.com https://www.blackandbrownnews.com;s:https|h:com|h:blackandbrownnews| s:https|h:com|h:blackandbrownnews|h:www| s:http|h:com|h:blackandbrownnews| s:http|h:com|h:blackandbrownnews|h:www|;http://www.blackandbrownnews.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:03.792Z;1,57E+12;2019-11-08T16:51:25.693Z;black press;;;;;;;;;;;;
181;Cadenagramonte.cu;IN;http://cadenagramonte.cu http://www.cadenagramonte.cu https://cadenagramonte.cu https://www.cadenagramonte.cu;s:https|h:cu|h:cadenagramonte| s:https|h:cu|h:cadenagramonte|h:www| s:http|h:cu|h:cadenagramonte| s:http|h:cu|h:cadenagramonte|h:www|;http://www.cadenagramonte.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;6;0;1,57E+12;2019-10-30T14:04:03.792Z;1,57E+12;2019-11-07T15:08:29.966Z;radio;;;;;;;;;;;;
182;Chicagoreader.com;IN;http://chicagoreader.com http://www.chicagoreader.com https://chicagoreader.com https://www.chicagoreader.com;s:https|h:com|h:chicagoreader| s:https|h:com|h:chicagoreader|h:www| s:http|h:com|h:chicagoreader| s:http|h:com|h:chicagoreader|h:www|;http://www.chicagoreader.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:03.792Z;1,57E+12;2019-11-13T13:11:56.953Z;press;;;;;;;;;;;;
193;Pitt.edu;IN;http://pitt.edu http://www.pitt.edu https://pitt.edu https://www.pitt.edu;s:https|h:edu|h:pitt| s:https|h:edu|h:pitt|h:www| s:http|h:edu|h:pitt| s:http|h:edu|h:pitt|h:www|;http://www.pitt.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;5;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-07T14:12:08.691Z;;edu;;;;;;;;;;;
195;Afropuertorico.blogspot.com;IN;http://afropuertorico.blogspot.com http://www.afropuertorico.blogspot.com https://afropuertorico.blogspot.com https://www.afropuertorico.blogspot.com;s:https|h:blogspot.com|h:afropuertorico| s:https|h:blogspot.com|h:afropuertorico|h:www| s:http|h:blogspot.com|h:afropuertorico| s:http|h:blogspot.com|h:afropuertorico|h:www|;http://www.afropuertorico.blogspot.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-07T15:47:09.668Z;;;;blog;;;;;;;;;
200;Sithengi.co.za;IN;http://sithengi.co.za http://www.sithengi.co.za https://sithengi.co.za https://www.sithengi.co.za;s:https|h:co.za|h:sithengi| s:https|h:co.za|h:sithengi|h:www| s:http|h:co.za|h:sithengi| s:http|h:co.za|h:sithengi|h:www|;http://www.sithengi.co.za;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-14T14:12:23.606Z;;;;;;;culture;;;;;;
201;Telesurtv.net;IN;http://telesurtv.net http://www.telesurtv.net https://telesurtv.net https://www.telesurtv.net;s:https|h:net|h:telesurtv| s:https|h:net|h:telesurtv|h:www| s:http|h:net|h:telesurtv| s:http|h:net|h:telesurtv|h:www|;http://www.telesurtv.net;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;7;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-08T17:17:09.300Z;press;;;;;;;;;;;;
183;Lukumiart.com;IN;http://lukumiart.com http://www.lukumiart.com https://lukumiart.com https://www.lukumiart.com;s:https|h:com|h:lukumiart| s:https|h:com|h:lukumiart|h:www| s:http|h:com|h:lukumiart| s:http|h:com|h:lukumiart|h:www|;http://www.lukumiart.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-07T14:25:02.864Z;;;;;art galleries;;;;;;;;
185;Habanafilmfestival.com;IN;http://habanafilmfestival.com http://www.habanafilmfestival.com https://habanafilmfestival.com https://www.habanafilmfestival.com;s:https|h:com|h:habanafilmfestival| s:https|h:com|h:habanafilmfestival|h:www| s:http|h:com|h:habanafilmfestival| s:http|h:com|h:habanafilmfestival|h:www|;http://www.habanafilmfestival.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;2;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-13T15:33:46.057Z;;;;;festivals;;;;;;;;
187;Nyadiff.org;IN;http://nyadiff.org http://www.nyadiff.org https://nyadiff.org https://www.nyadiff.org;s:https|h:org|h:nyadiff| s:https|h:org|h:nyadiff|h:www| s:http|h:org|h:nyadiff| s:http|h:org|h:nyadiff|h:www|;http://nyadiff.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-14T13:23:24.474Z;;;;;festivals;;;;;;;;
189;Paff.org;IN;http://paff.org http://www.paff.org https://paff.org https://www.paff.org;s:https|h:org|h:paff| s:https|h:org|h:paff|h:www| s:http|h:org|h:paff| s:http|h:org|h:paff|h:www|;https://www.paff.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;6;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-14T13:34:19.980Z;;;;;;;culture;;;;;;
190;Ashecac.org;IN;http://ashecac.org http://www.ashecac.org https://ashecac.org https://www.ashecac.org;s:https|h:org|h:ashecac| s:https|h:org|h:ashecac|h:www| s:http|h:org|h:ashecac| s:http|h:org|h:ashecac|h:www|;http://www.ashecac.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:04.839Z;1,57E+12;2019-11-08T16:37:59.200Z;;;;;;;;culture;;;;;
206;Vanderbilt.edu;IN;http://vanderbilt.edu http://www.vanderbilt.edu https://vanderbilt.edu https://www.vanderbilt.edu;s:https|h:edu|h:vanderbilt| s:https|h:edu|h:vanderbilt|h:www| s:http|h:edu|h:vanderbilt| s:http|h:edu|h:vanderbilt|h:www|;http://www.vanderbilt.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:05.547Z;1,57E+12;2019-11-07T14:12:08.698Z;;edu;;;;;;;;;;;
207;Huffingtonpost.com;IN;http://huffingtonpost.com http://www.huffingtonpost.com https://huffingtonpost.com https://www.huffingtonpost.com;s:https|h:com|h:huffingtonpost| s:https|h:com|h:huffingtonpost|h:www| s:http|h:com|h:huffingtonpost| s:http|h:com|h:huffingtonpost|h:www|;http://www.huffingtonpost.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;15;0;1,57E+12;2019-10-30T14:04:06.299Z;1,57E+12;2019-11-08T17:12:57.213Z;press;;;;;;;;;;;;
208;Cubausaproject.net;IN;http://cubausaproject.net http://www.cubausaproject.net https://cubausaproject.net https://www.cubausaproject.net;s:https|h:net|h:cubausaproject| s:https|h:net|h:cubausaproject|h:www| s:http|h:net|h:cubausaproject| s:http|h:net|h:cubausaproject|h:www|;http://www.cubausaproject.net;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:06.299Z;1,57E+12;2019-11-13T14:45:39.877Z;;;museums/cult. centers;;;;;;;;;;
209;Hispanicoutlook.com;IN;http://hispanicoutlook.com http://www.hispanicoutlook.com https://hispanicoutlook.com https://www.hispanicoutlook.com;s:https|h:com|h:hispanicoutlook| s:https|h:com|h:hispanicoutlook|h:www| s:http|h:com|h:hispanicoutlook| s:http|h:com|h:hispanicoutlook|h:www|;http://www.hispanicoutlook.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:06.299Z;1,57E+12;2019-11-13T15:40:58.422Z;press;;;;;;;;;;;;
211;Artsinachangingamerica.org;IN;http://artsinachangingamerica.org http://www.artsinachangingamerica.org https://artsinachangingamerica.org https://www.artsinachangingamerica.org;s:https|h:org|h:artsinachangingamerica| s:https|h:org|h:artsinachangingamerica|h:www| s:http|h:org|h:artsinachangingamerica| s:http|h:org|h:artsinachangingamerica|h:www|;http://www.artsinachangingamerica.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:06.299Z;1,57E+12;2019-11-07T14:25:02.851Z;;;;;art galleries;;;;;;;;
212;Theshainalynn.com;IN;http://theshainalynn.com http://www.theshainalynn.com https://theshainalynn.com https://www.theshainalynn.com;s:https|h:com|h:theshainalynn| s:https|h:com|h:theshainalynn|h:www| s:http|h:com|h:theshainalynn| s:http|h:com|h:theshainalynn|h:www|;http://www.theshainalynn.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:06.299Z;1,57E+12;2019-11-14T14:24:20.512Z;;;;;;;;blog;;;;;
214;Miscelaneasdecuba.net;IN;http://miscelaneasdecuba.net http://www.miscelaneasdecuba.net https://miscelaneasdecuba.net https://www.miscelaneasdecuba.net;s:https|h:net|h:miscelaneasdecuba| s:https|h:net|h:miscelaneasdecuba|h:www| s:http|h:net|h:miscelaneasdecuba| s:http|h:net|h:miscelaneasdecuba|h:www|;http://miscelaneasdecuba.net;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;3;0;1,57E+12;2019-10-30T14:04:07.992Z;1,57E+12;2019-11-13T20:52:01.074Z;press;;;;;;;;;;;;
215;Loisaidafest.org;IN;http://loisaidafest.org http://www.loisaidafest.org https://loisaidafest.org https://www.loisaidafest.org;s:https|h:org|h:loisaidafest| s:https|h:org|h:loisaidafest|h:www| s:http|h:org|h:loisaidafest| s:http|h:org|h:loisaidafest|h:www|;http://www.loisaidafest.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:07.992Z;1,57E+12;2019-11-13T20:32:48.447Z;;;;;festivals;;;;;;;;
216;Openlibrary.org;IN;http://openlibrary.org http://www.openlibrary.org https://openlibrary.org https://www.openlibrary.org;s:https|h:org|h:openlibrary| s:https|h:org|h:openlibrary|h:www| s:http|h:org|h:openlibrary| s:http|h:org|h:openlibrary|h:www|;http://www.openlibrary.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:07.992Z;1,57E+12;2019-11-13T13:21:40.369Z;;academic resources;;;;;;;;;;;
217;Noticel.com;IN;http://noticel.com http://www.noticel.com https://noticel.com https://www.noticel.com;s:https|h:com|h:noticel| s:https|h:com|h:noticel|h:www| s:http|h:com|h:noticel| s:http|h:com|h:noticel|h:www|;http://www.noticel.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:07.992Z;1,57E+12;2019-11-07T14:56:29.613Z;press;;;;;;;;;;;;
218;Loisaida.org;IN;http://loisaida.org http://www.loisaida.org https://loisaida.org https://www.loisaida.org;s:https|h:org|h:loisaida| s:https|h:org|h:loisaida|h:www| s:http|h:org|h:loisaida| s:http|h:org|h:loisaida|h:www|;http://www.loisaida.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:07.992Z;1,57E+12;2019-11-13T20:34:41.442Z;;;Foundations/NGOs;;;;;;;;;;
3;Directoriodeafrocubanas.com;IN;http://directoriodeafrocubanas.com http://www.directoriodeafrocubanas.com https://directoriodeafrocubanas.com https://www.directoriodeafrocubanas.com;s:https|h:com|h:directoriodeafrocubanas| s:https|h:com|h:directoriodeafrocubanas|h:www| s:http|h:com|h:directoriodeafrocubanas| s:http|h:com|h:directoriodeafrocubanas|h:www|;https://directoriodeafrocubanas.com;http://directoriodeafrocubanas.com;TRUE;FINISHED;FINISHED;4;81;83;1354;193;1,57E+12;2019-10-30T13:58:38.963Z;1,57E+12;2019-11-08T17:10:33.537Z;;;;feminism;;;;;;;user via lru;;
4;Estebanmoralesdominguez.blogspot.fr;IN;http://estebanmoralesdominguez.blogspot.com http://estebanmoralesdominguez.blogspot.fr http://www.estebanmoralesdominguez.blogspot.com http://www.estebanmoralesdominguez.blogspot.fr https://estebanmoralesdominguez.blogspot.com https://estebanmoralesdominguez.blogspot.fr https://www.estebanmoralesdominguez.blogspot.com https://www.estebanmoralesdominguez.blogspot.fr;s:https|h:blogspot.com|h:estebanmoralesdominguez| s:https|h:blogspot.com|h:estebanmoralesdominguez|h:www| s:https|h:blogspot.fr|h:estebanmoralesdominguez| s:https|h:blogspot.fr|h:estebanmoralesdominguez|h:www| s:http|h:blogspot.com|h:estebanmoralesdominguez| s:http|h:blogspot.com|h:estebanmoralesdominguez|h:www| s:http|h:blogspot.fr|h:estebanmoralesdominguez| s:http|h:blogspot.fr|h:estebanmoralesdominguez|h:www|;http://estebanmoralesdominguez.blogspot.com;http://estebanmoralesdominguez.blogspot.com/;TRUE;FINISHED;FINISHED;1;28;28;1263;112;1,57E+12;2019-10-30T13:58:38.973Z;1,57E+12;2019-11-08T13:19:34.416Z;;;;Academic Research;;;;;;;user via lru;;
